"strain","seedbank","price","currency","url","source","file"
"CBD Indica King","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"CBD Level","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"CBD level","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"CBD Nepal Gold","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"CBD Percentage","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"CBD Sativa King","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"CBG","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"CBG","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"CBG Critical Mass","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Cheese","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Choose Your Image Quality","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\greenbodhi.org_wp-json_wc_store_products_attributes.json"
"Chronical","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Climate","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Cocopopo","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Coffe Rocket","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Color","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Color","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\northcoastgenetics.com_wp-json_wc_store_products_attributes.json"
"Color","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Container","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_attributes.json"
"Cookies","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"Cost","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Country of Manufacture","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Crecimiento","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Critical","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Critical Mass","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Cup Winner","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"Cup Winner","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_tags.json"
"Custom URL","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Dark Domina","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\nirvanashop.com_products.json.json"
"Default Title","","250,00","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\snapshots\nirvanashop.com_products.json.json"
"Difficulty","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\spliffseeds.nl_wp-json_wc_store_products_attributes.json"
"Dosidos Rocketos","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Drop-down Content Proportions","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Drop-down Width","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Dubai Poison","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Early Top Skunk","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Effect","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\spliffseeds.nl_wp-json_wc_store_products_attributes.json"
"Effects","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\greenbodhi.org_wp-json_wc_store_products_attributes.json"
"Effects","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Estimulador","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Estimulador Bloom","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Estimulador Raices","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Estimulador Tierra","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Euforia Special","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Exterior","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Extra Mintz","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"feminised","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Feminizada","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\lasemillaautomatica.com_wp-json_wc_store_products_tags.json"
"Feminized","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\visionseeds.nl_wp-json_wc_store_products_attributes.json"
"Feminized","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"Fertilizante Crecimiento","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Fertilizante Floración","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Fertilizantes","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Finalizador","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Flavor","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Flavors","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Floracion","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Flower Period","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\visionseeds.nl_wp-json_wc_store_products_attributes.json"
"Flowering indoors","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Flowering outdoors","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Flowering Time","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Flowering Time","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_attributes.json"
"Flowering Time","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\spliffseeds.nl_wp-json_wc_store_products_attributes.json"
"Flowering Time","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\greenbodhi.org_wp-json_wc_store_products_attributes.json"
"Format","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Gelato Samba","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Genetics","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\visionseeds.nl_wp-json_wc_store_products_attributes.json"
"Genetics","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_attributes.json"
"Good Wild Shark","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Grande Crack","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Grapefruit","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Green Candy","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Green Scout Cookies","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Guerilla Glue","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Harvest Month","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Harvest Month","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\spliffseeds.nl_wp-json_wc_store_products_attributes.json"
"Harvest month","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\visionseeds.nl_wp-json_wc_store_products_attributes.json"
"Haze","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"Height","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Height","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Height (Feet)","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Height (Meters)","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Hell Bells OG","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"hemp","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"High","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Honey Banana","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\dnagenetics.com_wp-json_wc_store_products_tags.json"
"Hybrid","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"ice cream","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_tags.json"
"Included Strains Names","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Indica","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"Indica/Sativa Ratio","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Indica-Sativa","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\spliffseeds.nl_wp-json_wc_store_products_attributes.json"
"Indoor","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"indoor","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"Indoor Yield","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_attributes.json"
"Is Amateur Pack","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Is Bestseller","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Is Featured","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Is New","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Is Promo","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Jack Hair","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"K.C. 33","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"K.C. 36","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"K.C. 45","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"K2","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Kalis Mistery","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Kritikal Bilbo","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Kritikal Bilbo x AK-47","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Kritkal Bilbo Autofloreciente","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Lambsbread","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"Latitude","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Lavender Best","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Leda Uno","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"Lemon","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"Lemon Sputnik","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"Lime Skunk","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Lineage","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\greenbodhi.org_wp-json_wc_store_products_attributes.json"
"Lineage","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\visionseeds.nl_wp-json_wc_store_products_attributes.json"
"Lineage","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
"Locomotive","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"MAC","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"MailChimp Error Description","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"MailChimp last sync timestamp","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"MailChimp Modified","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Mandalime Juice","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Mango","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\kcbrains.com_wp-json_wc_store_products_tags.json"
"Marihuana","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\genehtik.com_wp-json_wc_store_products_tags.json"
"Marleys Bud","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Master Kush Grand","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Max flowering time","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\aceseeds.org_wp-json_wc_store_products_attributes.json"
"Mazar Extra","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\bulkseedbank.org_wp-json_wc_store_products_tags.json"
"Medical","","0","EUR","","","C:\Users\kling\Desktop\SF-1_Sammelbecken\seedscan\out\route_samples\blimburnseeds.com_wp-json_wc_store_products_attributes.json"
